class,image_path,name,xmax,xmin,ymax,ymin
,9ed443302a6cb64122c66c6b579e751b.jpg,,,,,
,d9d7c1e943ab7a72c12e6c74e3199553.jpg,,,,,
,47f60808de27811b561d5f396a28f596.jpg,,,,,
,6744014e2a93b246f1e7c711708feeb4.jpg,,,,,
3,321babadd7accde642e6ab866b4cd78e.jpg,GARBAGE,1913,1618,649,481
,6c0378f4b1e32b24e54104097c7e620a.jpg,,,,,
,4b11d1a698aad933724b08548c0f5ced.jpg,,,,,
,fd280436ea1a7e27bcc99d4fa030ad4a.jpg,,,,,
,d8d3013b286845ca2e7bf19c257126de.jpg,,,,,
,3a76e8346cb6b3de4dbc42357b16d9c7.jpg,,,,,
9,2d744a995093f0c7ec66b7b3dad04d4d.jpg,CLUTTER_SIDEWALK,1893,-5,1051,344
5,36312433f6e5b26c36aedc4d08c2ff6d.jpg,BROKEN_SIGNAGE,516,12,774,403
,b428f7dee7fa207cd15a00123b99f816.jpg,,,,,
,11ba807de9ce00b009d870ad28d62567.jpg,,,,,
,12754f873bf108a92b58038a5a49c24c.jpg,,,,,
,d60205fb8575f4b9ef9ff1a0f6fb005f.jpg,,,,,
2,f2f9619a3a925c6e9708c7f7e5ae04ea.jpg,POTHOLES,1667,699,1075,593
2,f2f9619a3a925c6e9708c7f7e5ae04ea.jpg,POTHOLES,1164,461,865,408
,27f2dc901ae332e218b3ed943fbff601.jpg,,,,,
,51dedf7006aa2552f1e509d297375c78.jpg,,,,,
,54adb18cb2118c3b05e552269540e8e4.jpg,,,,,
,64b55a902bfbc720fa65da3aaa4f0f54.jpg,,,,,
7,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,BAD_BILLBOARD,1897,1368,327,67
,206b77c00d8f60867f639e2aa792ffbf.jpg,,,,,
2,70dbd9f414f744f1772d91e7fa502cee.jpg,POTHOLES,1729,1182,1083,782
,74de48e9f0c8d24ac47ddf4e1c115ffc.jpg,,,,,
,1f437b53a3a8b9e86c0f55abc8d0442b.jpg,,,,,
4,c1ebecf337686e74c070ef7473d9df50.jpg,CONSTRUCTION_ROAD,684,-16,849,105
4,c1ebecf337686e74c070ef7473d9df50.jpg,CONSTRUCTION_ROAD,990,324,580,252
,f5e5817a4995232f16c36c7e7418fbf2.jpg,,,,,
,52fa4be6eb54a204e7b4747c18153e67.jpg,,,,,
,4663660946ff1c68df467310757e3aa9.jpg,,,,,
,d6f7da3cd0b8a1e7aca128b2b85bc44e.jpg,,,,,
4,07217b23cec3bd4ef0538c91a810904a.jpg,CONSTRUCTION_ROAD,1870,87,912,405
,8cb7facb5fbbb0b71b94e314b58462bf.jpg,,,,,
4,ce15b4b522cffe70d5816fdf5943c78e.jpg,CONSTRUCTION_ROAD,1919,76,791,255
4,ce15b4b522cffe70d5816fdf5943c78e.jpg,CONSTRUCTION_ROAD,948,12,665,220
,55c3ba4de893c7f1e2e009a7c22f8bb6.jpg,,,,,
,0c368cabaf2d03fa161610701da7f3ae.jpg,,,,,
2,654d2af2a7310a966877badd70086989.jpg,POTHOLES,1100,29,1060,653
,21dc2c9b9de561ddab011cdbb48412d5.jpg,,,,,
4,dc02f2ac0198a71eb80aa5b339ce9034.jpg,CONSTRUCTION_ROAD,668,2,590,273
4,dc02f2ac0198a71eb80aa5b339ce9034.jpg,CONSTRUCTION_ROAD,1532,194,582,284
,b440340332aaa5a46a392e80567e77c0.jpg,,,,,
,f78c973a7b2d9a7191fd4d30132877d1.jpg,,,,,
7,ab00253d4f406311226eef84780bc73a.jpg,BAD_BILLBOARD,1514,885,85,-2
,92d7fc644c68f6d9b40b43ba7c7341e0.jpg,,,,,
4,9f19c4afb0ba2166d23956525f2cbd0e.jpg,CONSTRUCTION_ROAD,1417,8,829,188
4,9f19c4afb0ba2166d23956525f2cbd0e.jpg,CONSTRUCTION_ROAD,1926,521,890,151
,97b1226a3c0f27b9bd169e8e8a1bdc1e.jpg,,,,,
,244839c6a0ede9baf210de7680b0610e.jpg,,,,,
,114d922a62337a626b4f441ac2af6de9.jpg,,,,,
,bdd6271e66ffd4f998f152223540aeec.jpg,,,,,
,7fecc6508e38c050551bb0a27bb5ec55.jpg,,,,,
,f1c5e710b450934183eee523799c9003.jpg,,,,,
4,51e8cbdf73d9020fc8abdc6ca700f913.jpg,CONSTRUCTION_ROAD,1900,20,797,186
4,51e8cbdf73d9020fc8abdc6ca700f913.jpg,CONSTRUCTION_ROAD,915,0,721,177
,dea3904951a4da1e29e39ca5b3ae76b5.jpg,,,,,
2,5bc073dfb5d2ef9bf49dc54c943a5d3f.jpg,POTHOLES,820,266,528,315
,39481e7e80ede09b0e7abe8683a3c9e6.jpg,,,,,
,481a302916c1db1b07fdd6034971463e.jpg,,,,,
8,a713639afaa31526e4411db8cece9898.jpg,SAND_ON_ROAD,1887,841,827,205
8,b4b573a9c85e8d1adc224d86915e05df.jpg,SAND_ON_ROAD,407,-2,677,425
3,e65982f1b170f62f98b27fe8cdf1e024.jpg,GARBAGE,1030,872,459,376
,21ccaf56d11b2482bf591102db2c41b4.jpg,,,,,
,d1c663f142afdab180b2ae0e00e6ee6c.jpg,,,,,
,280817e5ff755b6437f7a1fe072fd0aa.jpg,,,,,
5,3c2ffdc1519093c9e92d9f7517e76c6e.jpg,BROKEN_SIGNAGE,693,160,669,302
7,f07029ccca20f9924c3dc51e55fb57e5.jpg,BAD_BILLBOARD,1527,887,368,178
,64bcc77a6d1729686ad47e15745ba2ec.jpg,,,,,
,1fa734766abf246506d2fc0eae2de739.jpg,,,,,
,f7a675f2cf2b99b16d349fe65598fca4.jpg,,,,,
4,ca942571d785787c19c204737cff5d84.jpg,CONSTRUCTION_ROAD,1910,1092,842,146
4,ca942571d785787c19c204737cff5d84.jpg,CONSTRUCTION_ROAD,319,5,526,297
4,ca942571d785787c19c204737cff5d84.jpg,CONSTRUCTION_ROAD,1598,924,597,265
7,9bcf2de3e6b8eac0e1958af35c2c8933.jpg,BAD_BILLBOARD,1935,242,886,-46
,b63e77a0b9bd26cfff3450df047cebae.jpg,,,,,
9,e105d73ca7676faf789f73feb3d5864c.jpg,CLUTTER_SIDEWALK,1865,6,1031,371
,b35a467c5c4ec16ee333a01470d4c2a1.jpg,,,,,
,8af1a95b05bff00598d7eff3c94b3a13.jpg,,,,,
,d1597b4515e1d0613f826ec4d7525dee.jpg,,,,,
4,c8f938cf5313ac68679508ae27889b80.jpg,CONSTRUCTION_ROAD,1805,192,685,221
4,c8f938cf5313ac68679508ae27889b80.jpg,CONSTRUCTION_ROAD,1039,5,640,237
4,c8f938cf5313ac68679508ae27889b80.jpg,CONSTRUCTION_ROAD,985,32,373,144
,88b302094b809f39006273a4709bf3ac.jpg,,,,,
2,551871611cd92ea4915c53bdeffdfd6e.jpg,POTHOLES,866,189,651,443
,47eba619c604c644f52f7c83f5494496.jpg,,,,,
,4ed7f2cda06447613cb700c6e34790c0.jpg,,,,,
,17e26720fd890e4ede59b784596f54e4.jpg,,,,,
7,3769018eb9457e026ad716f5a92164bb.jpg,BAD_BILLBOARD,1714,1123,330,119
3,5ca910561b2219e0eb64772dc538d5b4.jpg,GARBAGE,1177,835,750,651
3,674b5212410d51ddf94285abfecc49f6.jpg,GARBAGE,643,112,446,279
7,05c430b123cc07cfc838d7d06b210b4f.jpg,BAD_BILLBOARD,1423,1229,414,326
,420ea305373b31039221be654986ce0a.jpg,,,,,
,ee902c24786181f9bb1b0476041b379e.jpg,,,,,
10,e22dd39f696b9ba6fabd9ec5d8967b13.jpg,UNKEPT_FACADE,1611,440,321,-5
,6aff4b98b5fa92084bb69fc597391062.jpg,,,,,
3,63ebc4f8613f36d24641329eca1ad38e.jpg,GARBAGE,1482,1109,589,461
,ed958123c1f03a40a7b6232fecbf4509.jpg,,,,,
7,93f03c3af81624c74b9c600700a81b9f.jpg,BAD_BILLBOARD,1914,1390,368,151
,79426e9c7d35ee4a09bf1d059f3eceef.jpg,,,,,
7,5c07c0f6fd57db06411c0decac46ebd8.jpg,BAD_BILLBOARD,1423,947,484,342
3,36f8beeb819914fed4798b0f074a2064.jpg,GARBAGE,1491,1245,474,376
7,39cff729fc83f245c1a816006e73a234.jpg,BAD_BILLBOARD,1426,931,327,67
,35b037664f2ad20c17457becf21614e1.jpg,,,,,
,3f8b7ffbe9786e4b9dfc52772b4ddc29.jpg,,,,,
,581b397de6b2b1f81f5d47cfa2dcf20f.jpg,,,,,
4,89ac50a6e1bd88a78002eebc49522821.jpg,CONSTRUCTION_ROAD,1257,109,627,344
4,89ac50a6e1bd88a78002eebc49522821.jpg,CONSTRUCTION_ROAD,1834,660,620,344
4,89ac50a6e1bd88a78002eebc49522821.jpg,CONSTRUCTION_ROAD,696,16,672,310
3,44413329143400489fc716588c3f192c.jpg,GARBAGE,1727,1148,929,749
,28bf89d8ffd5a261b4c91dbaa8d3fceb.jpg,,,,,
,1e1dd66e4d42bc4128153ca3d1a60193.jpg,,,,,
,f50f59b0689cbf75960272c07b846ea3.jpg,,,,,
4,2d40dca305f21725a769fc25242f5089.jpg,CONSTRUCTION_ROAD,1869,51,1014,361
,7c9c479b0156aca2e20f9c7136170a7b.jpg,,,,,
,463a057d50e817f390ff719fd50fa44c.jpg,,,,,
0,d655ca0cb56df54c53545242de6b2460.jpg,GRAFFITI,1310,994,420,314
,7d3a78fe8701d1390b2bbe60f4b9d4c5.jpg,,,,,
,4f144f50a09154a9b5037c3c13bf0d2b.jpg,,,,,
3,187d58cc09006533edaaa682e294d632.jpg,GARBAGE,1917,1729,540,426
3,3c28fc74a6b5aa3a93042a9720bf1e62.jpg,GARBAGE,997,735,808,682
,fbca1bad196999440a3bb80792cf04f2.jpg,,,,,
7,dbc0a92ec5a9b84da5b48c534d187eb2.jpg,BAD_BILLBOARD,1912,1604,445,290
,21a69b975d45c891d32ea71323800a09.jpg,,,,,
,9b88f61f17ffe7623dcddd8d20250c55.jpg,,,,,
,983acc70bf2f0293a458197484c9be17.jpg,,,,,
,b9e0b03e3f6cdb89bdb14646de76c940.jpg,,,,,
4,6d78af4314b37e83d002af4fe9ef3f2f.jpg,CONSTRUCTION_ROAD,1943,-22,1004,426
2,3c4712c2a73de54efa3124babc48acf6.jpg,POTHOLES,1735,1251,767,438
8,3c4712c2a73de54efa3124babc48acf6.jpg,SAND_ON_ROAD,945,551,400,263
,21450e38d03277490977bdbf9114a451.jpg,,,,,
,79d99ed65a810303869c77f259f876a5.jpg,,,,,
,a608294e59a98ddb94f20d3ba526d0fb.jpg,,,,,
4,b6c51082e8fcda21221cbd628a7b2124.jpg,CONSTRUCTION_ROAD,1633,80,1086,193
4,b6c51082e8fcda21221cbd628a7b2124.jpg,CONSTRUCTION_ROAD,1891,949,1060,257
,669e038f8c5d468deecc2fa33f215d13.jpg,,,,,
0,d983beeceb485dcc7d3782b7d4cb5a54.jpg,GRAFFITI,507,163,378,218
0,d983beeceb485dcc7d3782b7d4cb5a54.jpg,GRAFFITI,698,357,384,231
3,c84d1ce282ecb04608fce1ba2ba3ec4d.jpg,GARBAGE,1609,1101,658,458
,2c54c883c76394f3297fbb4e4229ebba.jpg,,,,,
,d711735c3282599313f6877cbbe15245.jpg,,,,,
,f991eb3a538f2277708e5593bffed579.jpg,,,,,
,e99220c7c524150dd03cffcff9b6456d.jpg,,,,,
,27000039db2bbbab97d6ea5b13701cf1.jpg,,,,,
,7c1a0e6a7871182f6ee8e494e41fb94f.jpg,,,,,
4,bf468b1b4c831460cbbae3d11c22543d.jpg,CONSTRUCTION_ROAD,1823,163,1108,344
4,bf468b1b4c831460cbbae3d11c22543d.jpg,CONSTRUCTION_ROAD,1077,0,1101,367
,4f2b6a9a2ae410da92a03685a5d929fa.jpg,,,,,
8,ba042ff96abf1e57ca62e70cc8af673e.jpg,SAND_ON_ROAD,1940,199,698,57
3,ba042ff96abf1e57ca62e70cc8af673e.jpg,GARBAGE,1006,17,685,83
7,6016783b0e95ceaa1e36a41618f2b70c.jpg,BAD_BILLBOARD,376,6,381,121
4,6016783b0e95ceaa1e36a41618f2b70c.jpg,CONSTRUCTION_ROAD,1500,73,758,234
,423d32c329a6f34addf5e7d4d9cad5ae.jpg,,,,,
3,1804acc4117b58ac42c97749b5da4f69.jpg,GARBAGE,1086,844,886,757
,3477b369a7a63a8cbd8a5427364b00c5.jpg,,,,,
0,0bd97eb285fcedd86932513f674b162b.jpg,GRAFFITI,1775,1402,440,306
0,0bd97eb285fcedd86932513f674b162b.jpg,GRAFFITI,1384,1085,436,321
2,4df2da970dd8533adbe0f839db888b66.jpg,POTHOLES,1449,988,1027,603
2,4df2da970dd8533adbe0f839db888b66.jpg,POTHOLES,1555,940,891,521
3,e4ddbaa7970fca225a51288ce5f7d3f9.jpg,GARBAGE,1303,959,816,668
,fb0bf13d7b9d5948e166e5c187996677.jpg,,,,,
3,c31c113cfacfb79a7cf558d487a513a0.jpg,GARBAGE,1451,1232,659,540
4,e2a69afd1be4b2122142d5f30149ef34.jpg,CONSTRUCTION_ROAD,935,7,781,377
,ade23fb364c779076ed25cd8589166ba.jpg,,,,,
,483f232345f89b3e2451b0d28a5a5c10.jpg,,,,,
,e7e51ae22fa6f1bfd1f14f9797876700.jpg,,,,,
,15180189864f64fee5d039a7d7a98403.jpg,,,,,
,f26c356c3fbca798126fb7bf6aee1829.jpg,,,,,
,a9f8ca5c716934810ae720b5533485b3.jpg,,,,,
,86a868b35b06d80f581c7400df0c50a4.jpg,,,,,
3,1958b4e74e39fe5c260169e581c5ccae.jpg,GARBAGE,1584,1294,440,335
,f5bb3a4208b3302fb38113ac1b1b06a7.jpg,,,,,
,761bd7fede1bb6f0491f2018addaeb50.jpg,,,,,
,dc28add22b763968c8ff588781664f69.jpg,,,,,
,d66d262602d07d01a58af5d8dde8c91f.jpg,,,,,
3,133b2478f2c69118154e46b8f2424f97.jpg,GARBAGE,1253,1069,545,441
2,dc45294d21db34ea7e318370965308dc.jpg,POTHOLES,692,-5,689,405
2,dc45294d21db34ea7e318370965308dc.jpg,POTHOLES,632,4,1078,610
,906b5e9491dc084b79cd279cf6a05d25.jpg,,,,,
4,f3f292150e2141cca62c97f8339284e7.jpg,CONSTRUCTION_ROAD,1930,537,1107,250
,29e6be4c1b5b16ee08668e43759f81a5.jpg,,,,,
,dca11445ca566ef2e24f42e86c29edc1.jpg,,,,,
3,45b4da3ceba3530bc9967a3e32ae8751.jpg,GARBAGE,1075,867,505,402
,593fed1f9e2788b21bd78d7b07d803cb.jpg,,,,,
,e34ed775505802b53156855a07f8117f.jpg,,,,,
4,2aa514c61b056d5ad10d999a0cde110c.jpg,CONSTRUCTION_ROAD,1885,-50,1070,227
,ddbd7313b7a657f8d650d4d44b33d254.jpg,,,,,
,fde045a36a5fa56a3fdb5d12c34d5705.jpg,,,,,
5,d7bde89ce76f78e23571999a6d2f80dc.jpg,BROKEN_SIGNAGE,1909,1419,604,416
,e69c62a682f4dbec3f2c5c60859774ca.jpg,,,,,
,8bdfad85b349f188a0b13e0ac07303d5.jpg,,,,,
,5646e9106bd4cb9a4c91a472c90489b4.jpg,,,,,
7,7170728750a9b10dece92e13736d6856.jpg,BAD_BILLBOARD,1310,846,245,62
7,7170728750a9b10dece92e13736d6856.jpg,BAD_BILLBOARD,571,151,341,168
,32c0a6b51f90425e5949c4e4f4a20b63.jpg,,,,,
,8c77474984b0ce91f15f9dd4e8842a4f.jpg,,,,,
,f28109feedbd0cefb142d84765364a80.jpg,,,,,
3,05617c4bd3df79447165842ad3627493.jpg,GARBAGE,1442,957,663,465
3,05617c4bd3df79447165842ad3627493.jpg,GARBAGE,1141,536,632,458
,8fe5701cb854dce9558bac81990f2681.jpg,,,,,
,075619baa6e9c22e4955dd5c97f3b97c.jpg,,,,,
,86b985617cf48fa5ed2ba2d52955062d.jpg,,,,,
3,a8909b0fc72356097f23bb7358e58921.jpg,GARBAGE,753,489,781,658
,3ccd9458e82c7f57610f124af55270e8.jpg,,,,,
3,fa2a7f0a40ca918e1ca9feb4027cff96.jpg,GARBAGE,836,459,939,792
2,5b8120d69607a077b7583334be3ba18b.jpg,POTHOLES,1575,945,1043,692
,f197dd8f6ac1fe6c3d3fdecac6a9f801.jpg,,,,,
0,317d08c617e65c6143c20dbd35db503c.jpg,GRAFFITI,757,-6,472,213
,c81baccd6d466d76ca48e229948bc780.jpg,,,,,
3,794eff02e39a6baeed5445eb75974602.jpg,GARBAGE,406,45,497,357
,4ecf265c66e3140d4240a8f1aff2dd97.jpg,,,,,
,af51a43aaab8302c7a763e2222cf1f55.jpg,,,,,
0,5690ef70859b1d212df43d881264ba09.jpg,GRAFFITI,1751,1256,474,246
0,5690ef70859b1d212df43d881264ba09.jpg,GRAFFITI,1388,1059,471,281
0,5690ef70859b1d212df43d881264ba09.jpg,GRAFFITI,1909,1461,487,143
,734bd8217c64094e8d70a0d19782fa3a.jpg,,,,,
,77833249bdd9303cc01d6d2e08fa8706.jpg,,,,,
3,1fd75fe1770155da6a27a4c98b32186d.jpg,GARBAGE,881,298,532,200
,34307b1035cd035b3c10215e01cce54a.jpg,,,,,
7,b5d1a4e8c521bf8124e1e2432d3617e5.jpg,BAD_BILLBOARD,1913,1613,393,140
3,75275313b6a1e4076d104382a69954a6.jpg,GARBAGE,341,8,745,570
8,75275313b6a1e4076d104382a69954a6.jpg,SAND_ON_ROAD,770,178,740,562
,3a5d020d34838e51c58b097b0202e9ab.jpg,,,,,
4,77c01de98601411204637d6ca66fd968.jpg,CONSTRUCTION_ROAD,1833,202,612,197
4,77c01de98601411204637d6ca66fd968.jpg,CONSTRUCTION_ROAD,1902,956,622,181
,6252616e3e7836456606217439b0a5d0.jpg,,,,,
4,5800cbe2d3973bd3f2dded74363e87df.jpg,CONSTRUCTION_ROAD,1745,21,730,338
,f6d76b8120d537ec8e36359f6788c11b.jpg,,,,,
,9e18ec00ab520870c2bb8d6a2906b9f8.jpg,,,,,
,a5955c9be1f20e411d7723bcb5b7e5f0.jpg,,,,,
,57e536c7f217901ebe4fae3b4632c06e.jpg,,,,,
3,2158400c05b1a8801b35e9139309883a.jpg,GARBAGE,1705,85,1091,159
3,27c6ec7f9642bdd80a5e349c42131660.jpg,GARBAGE,1253,29,894,386
7,b6f8d587ddda7a2171122779e7c9deb2.jpg,BAD_BILLBOARD,952,637,498,341
,e197a6ddd5ce43ba37c975fe66b81f34.jpg,,,,,
,148de81eafef0512d925e7b3e8a112cf.jpg,,,,,
,2b1770d90789a0be01927ce5d92e22ed.jpg,,,,,
,cc070ed1148fef2de4416db60b01ee95.jpg,,,,,
,515ff452e7f9f4495372f038ef17ea20.jpg,,,,,
5,b9620ae6e2a3c38cccbcd9a96625072a.jpg,BROKEN_SIGNAGE,877,5,641,449
,74c0771e2418ae6cd4c2ce2a5d3cde1b.jpg,,,,,
7,cf248e56b24eee268a185eaf843c698c.jpg,BAD_BILLBOARD,523,0,318,52
,ad295935db1df3b415f928589317591f.jpg,,,,,
,3f7167c9b516afe5e755710423162ab4.jpg,,,,,
,58b0a07580d879ef0d4bd2837b0c6997.jpg,,,,,
,45edc468fa8da270b72c43e14cac0197.jpg,,,,,
4,6691ba27d543ebf79fff1147a72c998d.jpg,CONSTRUCTION_ROAD,1864,449,719,294
4,6691ba27d543ebf79fff1147a72c998d.jpg,CONSTRUCTION_ROAD,973,3,717,331
4,6691ba27d543ebf79fff1147a72c998d.jpg,CONSTRUCTION_ROAD,835,221,435,287
,38e2b48ada92834f00b4e40913521702.jpg,,,,,
3,7b61cc8c4f37f5bb5feaed95873f670f.jpg,GARBAGE,1825,1519,648,509
,d8f6e73070a571952fc742e9a6258a34.jpg,,,,,
5,e79a3fa81018fcff730e8cc799b5e0b0.jpg,BROKEN_SIGNAGE,1713,1119,546,398
8,1d95ac19b20b7cfba14fd91a2f36fb5c.jpg,SAND_ON_ROAD,1571,1230,499,365
10,1d95ac19b20b7cfba14fd91a2f36fb5c.jpg,UNKEPT_FACADE,1908,1419,540,352
3,0a490958aac3c79bb815a0f1f6825284.jpg,GARBAGE,852,462,526,405
,43db34652c1b06cbfb90a42481e76fca.jpg,,,,,
,0c4abc2dccfa07888fce220461eb83fb.jpg,,,,,
,60223ff8d47d00dce595f952951e50c2.jpg,,,,,
7,14e97dca6377208f6029a333e393dea4.jpg,BAD_BILLBOARD,1897,1356,332,69
,af0b9a1c48d87cb83dddcbf19b627686.jpg,,,,,
,98dc43ecc7ac4237ffd7a106d9902c1d.jpg,,,,,
,3481d21564e8e1ef8ac03002f4588ae1.jpg,,,,,
,0ca5718f791e6057faf260086330f9a9.jpg,,,,,
,fcd41ea1f32334016050d91b44a8d623.jpg,,,,,
,dcd8114acddf64512fc232cf6225a215.jpg,,,,,
0,0dacd86b01d87b56e56415cc51a182ed.jpg,GRAFFITI,778,-9,615,287
,38ea31b13df5afed86b96c658744422b.jpg,,,,,
,e54dd80278318da4dfeb0d81aa439fc6.jpg,,,,,
,8ddaac0dbe74f834f8a2bdaa804280d5.jpg,,,,,
,1bd5c988098e9461b1f55abebedf294b.jpg,,,,,
3,4e10617e7f35cc8a3cb79361f1ba9e33.jpg,GARBAGE,337,4,546,406
2,54c5920c5c76a53df25eeee10320e933.jpg,POTHOLES,908,479,608,417
2,54c5920c5c76a53df25eeee10320e933.jpg,POTHOLES,662,10,914,535
7,d6015a9a1d9b3705d5c72e602ddc5d6d.jpg,BAD_BILLBOARD,1593,999,304,113
,d3c4b6fe89764d05bbf94a856d550576.jpg,,,,,
4,2806e5ba5a7aa0997b2acbd62db34cd6.jpg,CONSTRUCTION_ROAD,1886,-41,685,297
4,2806e5ba5a7aa0997b2acbd62db34cd6.jpg,CONSTRUCTION_ROAD,1886,1206,715,293
7,408347f6771a0180813ef035be6e5138.jpg,BAD_BILLBOARD,1513,970,190,-3
,500d3cc449830e15b75f37455e6ce552.jpg,,,,,
,cd07fd6d7e315bc6e50d2a7a8ce1e7b7.jpg,,,,,
,dbff9fd3827b430baa0ef9214d78080e.jpg,,,,,
4,7a3d2416b3795577a590c2740d184b34.jpg,CONSTRUCTION_ROAD,1848,647,585,332
4,7a3d2416b3795577a590c2740d184b34.jpg,CONSTRUCTION_ROAD,1697,30,802,363
4,7a3d2416b3795577a590c2740d184b34.jpg,CONSTRUCTION_ROAD,1280,63,572,345
3,d6f2c6309cc291ecaea44146a674b4c7.jpg,GARBAGE,1913,1618,532,377
2,d6f2c6309cc291ecaea44146a674b4c7.jpg,POTHOLES,679,5,803,468
3,560cb929617b99c6c348485e8b4b72e9.jpg,GARBAGE,802,253,627,432
3,560cb929617b99c6c348485e8b4b72e9.jpg,GARBAGE,421,6,717,499
3,560cb929617b99c6c348485e8b4b72e9.jpg,GARBAGE,605,81,673,465
,017b67afb90ed9a2e08daccab55a1ad1.jpg,,,,,
,db71aac7089532e83dbaf3d98c105e01.jpg,,,,,
,f08591432ca4291dc0b9c4146db9bdac.jpg,,,,,
,cbb982af6ec5f90529366f94283c13ad.jpg,,,,,
,2b0cea2348c25031ec8ed9d0dce8a64d.jpg,,,,,
,a8fb82043adc0d99b441e5233bbc7542.jpg,,,,,
,bc3dd868389a8118979de1a4d03ce47a.jpg,,,,,
,4b8550ea8cd9fe820382729cddaaab6e.jpg,,,,,
,18f3be9ba18e27eab083efdac0318a4f.jpg,,,,,
,bccb6f1c1feb5fd1de98cd39348ead21.jpg,,,,,
,d8cd6fdcfc5440d8570b5df3b2c815e8.jpg,,,,,
4,29e343acb2ff7a6213bc1cab568ddb31.jpg,CONSTRUCTION_ROAD,1814,63,1087,186
0,2f233b0f2f99aa1b767c87faae1bad5c.jpg,GRAFFITI,1065,60,558,217
0,2f233b0f2f99aa1b767c87faae1bad5c.jpg,GRAFFITI,1912,1351,730,201
,fc8a654e7752ffed897c783608e77a70.jpg,,,,,
3,36d414669480bd148aee465fa8b5b6b9.jpg,GARBAGE,1916,1572,394,230
3,36d414669480bd148aee465fa8b5b6b9.jpg,GARBAGE,1914,1699,531,417
3,36d414669480bd148aee465fa8b5b6b9.jpg,GARBAGE,1770,1204,412,211
,b54423c5e59337c190f49236df2d073c.jpg,,,,,
,208db219ca547490d795b94e7ff028e1.jpg,,,,,
3,b4c2387b97f8fbd32a10dd6da9b0d184.jpg,GARBAGE,763,503,527,427
,b3684b58ebadf8ba0fb7f4aa76357e6c.jpg,,,,,
,00f12b9ba667d2c9e60aabf56afc5c6c.jpg,,,,,
,3f52d73c01bcfaf2dcb16d12df917f39.jpg,,,,,
4,b2e7ad6e4ab2d5affac899d257456a23.jpg,CONSTRUCTION_ROAD,1881,1062,722,213
4,b2e7ad6e4ab2d5affac899d257456a23.jpg,CONSTRUCTION_ROAD,1614,843,553,294
,ea5a447135604cfe5f4fe2e90c73ff5c.jpg,,,,,
,f17ee71fa10ef7569d16fadfab95653b.jpg,,,,,
3,19c99add80dffee3e84d4a0fd47f2c7e.jpg,GARBAGE,1484,1182,353,233
,e514c112ad814cbb506213ddac77fe85.jpg,,,,,
,0933cdfb4e657eb96bae48f7a5eabe16.jpg,,,,,
,de784c3cafba2924890093dbd4267f9c.jpg,,,,,
,a4d73699d5641b65180a291fdd178fba.jpg,,,,,
4,9c56d9847d061b47ea0e7b66f0096cde.jpg,CONSTRUCTION_ROAD,1906,13,1026,174
8,b419da87e246bf216c228fb4a094a2da.jpg,SAND_ON_ROAD,1866,994,485,243
3,c54995944c49b9a4ebadb6b2d0453201.jpg,GARBAGE,859,511,709,536
,01f2b5e3bb064105b43f5e32c40870c7.jpg,,,,,
,97f9c878faeebdbed2e7174163b2f355.jpg,,,,,
7,a573922b5df31077c4af58334d7965d9.jpg,BAD_BILLBOARD,1777,1317,316,173
,5f281f9bce987d6917af0c298981057f.jpg,,,,,
,ef25792c2e5d6ab7fb2460a972991e2a.jpg,,,,,
,99c6a45e6b3debd79d0e0d13848c1978.jpg,,,,,
,34a677c22624380037564f32c88267cd.jpg,,,,,
,cf91e1f58cff6cba07aafa147802532f.jpg,,,,,
,13ffd30b95a01f54b9e9919126a2c5dd.jpg,,,,,
,fc13cf0c55532192e049aaca6cb386d6.jpg,,,,,
9,df4f12b16aa81f82c105e57c46b316b6.jpg,CLUTTER_SIDEWALK,1909,11,1054,323
,42735eb9b207886a4cade197d87a84fe.jpg,,,,,
3,679acb6a89b83be0ca04f74a96d25738.jpg,GARBAGE,423,177,523,432
3,52570cef61d4f3f95d847ff119bb0dce.jpg,GARBAGE,1915,1651,484,335
,a6e8d748fc9a53d338e694288aad36d9.jpg,,,,,
,98653205a8c5c46c4a55f2e9f5d1d961.jpg,,,,,
,2cddeee5ef3cacbd96e718db0dcda926.jpg,,,,,
4,b2c1a7ed34b10045d49d7fb3c667b8e1.jpg,CONSTRUCTION_ROAD,1894,1320,626,35
8,e35ce8b0fa4abfe1dc0f912a1d9170a9.jpg,SAND_ON_ROAD,1981,24,1031,-22
,dcb96f2b5bdb7fc476ccf61d510a84a8.jpg,,,,,
,7dee6f7774207455fcd45f98650ed759.jpg,,,,,
,c80a9e3621c6df40428b9140bf3926ca.jpg,,,,,
,ac9c1d1ed7c9d80b1a3201d6432f86ea.jpg,,,,,
4,3eabcefb03560f361cc8a9da3634c970.jpg,CONSTRUCTION_ROAD,1720,67,634,319
4,3eabcefb03560f361cc8a9da3634c970.jpg,CONSTRUCTION_ROAD,765,2,606,326
,6ac1183644f6e84c9da9da12787a9a66.jpg,,,,,
,1b1f9b26b286e207e1cd783b1b5cf8f1.jpg,,,,,
,95079e15ff2d19e1e1f26c656323a8fd.jpg,,,,,
0,6c8545c9e2b8872810c629b48f192c1c.jpg,GRAFFITI,1916,1419,469,302
4,6c8545c9e2b8872810c629b48f192c1c.jpg,CONSTRUCTION_ROAD,845,54,836,100
,3e8329a5ae51069ef4da04f2ba9f2ed5.jpg,,,,,
